key	lnum	page	text
Rama	664	0616	(664) “Rama prahvatve, Sabde ca” (I -BvAdiH -981. saka . ani . para . GawAdiH . ) ‘—Sabde ca’ ityarTaH kzIrasvAminA na paWyate . nAmakaH-mikA , 1 namakaH-nAmakaH - 2 praRamakaH-mikA , 3 ninaMsakaH-sikA , 4 naMnamakaH-nannamakaH-mikA ; 5 nantA-trI, namayitA-nAmayitA-praRamayitA-trI, ninaMsitA-trI, naMnamitA-nannamitA-trI ; naman-ntI, namayan-nAmayan-praRamayan-ntI , 6 unnAmayan, ninaMsan-ntI; - - naMsyan-ntI-tI, namayizyan-nAmayizyan-praRamayizyan-ntI-tI, ninaMsizyan-ntI-tI; - - — namayamAnaH-nAmayamAnaH-praRamayamAnaH, — naMnamyamAnaH ; — namayizyamARaH-nAmayizyamARaH-praRamayizyamARaH, — naMnamizyamARaH ; [Page0617+ 26] 1 praRAn-praRAmO-praRAmaH; — — - - 2 natam-nataH-natavAn, namitaH-nAmitaH-praRamitaH, ninaMsitaH, naMnamitaH-tavAn ; namaH , 3 nfnamaH , 4 praRAmI , 5 naptA , 6 nemiH , 7 namanaH , 8 namraH,-praRamraH , A namaH-nAmaH-praRamaH, ninaMsuH, naMnamaH ; nantavyam, namayitavyam-nAmayitavyam-praRamayitavyam, ninaMsitavyam, naMnamitavyam ; namanIyam, namanIyam-nAmanIyam-praRamanIyam, ninaMsanIyam, naMnamanIyam ; 9 namyam, namyam-nAmyam-praRamyam, ninaMsyam, naMnamyam ; IzannamaH - 10 durnamaH-sunamaH; — — - - namyamAnaH-namyamAnaH-nAmyamAnaH-praRamyamAnaH, ninaMsyamAnaH , B naMnamyamAnaH ; [Page0618+ 21] unnAmaH-praRAmaH, nAmaH, namaH-nAmaH-praRamaH, ninaMsaH, naMnamaH ; nantum, namayitum-nAmayitum-praRamayitum, ninaMsitum, naMnamitum ; natiH, namanA-nAmanA-praRamanA, ninaMsA, naMnamA ; namanam, nfnamanam, namanam-nAmanam-praRamanam, ninaMsanam, naMnamanam ; natvA, namayitvA-nAmayitvA, ninaMsitvA, naMnamitvA ; 1 praRatya-praRamya , 2 praRamayya, praRinaMsya, praRaMnamya ; nAmam 2, natvA 2, 3 namam 2 -nAmam 2 -nAmam 2 -praRamam 2 -praRAmam 2, namayitvA 2 -nAmayitvA 2, ninaMsam 2, ninaMsitvA 2, naMnamam 2 ; naMnamitvA 2. 1. ‘jvalahvalahmalanamAmanupasargAdvA’ (ga . sU . GawAdO) iti, upasargasamaBivyA - hArABAve mitsaMjYA vikalpyate . mittvapakze upaDAhrasvaH . evaM Ryante sarvatropasarga - samaBivyAhArABAve rUpadvayaM boDyam . 2. upasargasamaBivyAhAre tu ‘janIjFzkrasuraYjo'mantASca’ (ga . sU . GawAdO) ityanenAmanta - tvAt nityaM mittvam . tena RO upaDAhrasvaH . ‘upasargAdasamAse'pi RopadeSasya’ (8-4-14) iti Ratvam . evam upasargasamaBivyAhAre sarvatra jYeyam . 3. sannantAt Rvuli, ‘naScApadAntasya Jali’ (8-3-24) iti anusvAraH . evaM sannante sarvatra jYeyam . 4. ‘nugato'nunAsikAntasya’ (7-4-85) iti nugAgamaH . ‘nukA'nusvAro lakzyate’ iti BAzye uktam . ‘sa ca padAntavadvAcyaH’ (vA . 7-4-85) iti vacanAt pakze ‘vA padAntasya’ (8-4-59) iti parasavarRavikalpaH . evaM yaNante sarvatra rUpadvayaM boDyam . 5. asya GAtoranudAttatvAt ‘ekAca upadeSe'nudAttAt’ (7-2-10) itIRRizeDaH . valAdyArDaDAtuke sarvatra evaM boDyam . 6. upasargasamaBivyAhAre nityaM mittvAt, unnAmayan ityasya sADutvAya GaYantA - dunnAmaSabdAt ‘tatkaroti tadAcazwe’ (vA . 3-1-26) iti RijantAt SatA kalpanIyaH iti sidDAntakOmudI . 1. kvipi, ‘anunAsikasya kviJaloH—’ (6-4-15) iti upaDAdIrGe, ‘mo no DAtoH’ (8-2-64) iti natve, Ratve ca rUpam . 2. ‘anudAttopadeSavanatitanotyAdInAm—’ (6-4-37) ityanunAsikalopaH . evaM natiH natvA ityAtrApi nalopo boDyaH . 3. nFn namayatIti nfnamaH . RyantAt, antarBAvitaRyantAt SudDAdvA DAtoH pacAdyac . ‘kznuBnAdizu ca’ (8-4-39) ityatra pAWAt RatvaM na . evaM nfnamanamityatrApi jYeyam . 4. tAcCIlye RiniH . Ratvam . 5. ‘tfn’ (3-2-135) iti tAcCIlike tfni, ‘aptfntfcsvasfnaptf—’ (6-4-11) iti sUtre nipAtanAt makArasya pakAra iti mADavaDAtuvfttiH . saMjYASabdatvAnnA - vayavArTe'BiniveSaH kAryaH . pOtrasya apatyam = naptA . 6. ‘BAzAyAM DAYkfYsfjanigaminamiByaH—’ (vA . 3-2-171) iti kiH kin vA pratyayaH . tasya liqvadBAvAtideSAt dvitve, etvAByAsalopayo rUpam . nemiH = raTanABiH . 7. SabdArTakatvAdasya ‘calanaSabdArTAdakarmakAt—’ (3-2-148) iti tAcCI - liko yuc . 8. ‘namikampi—’ (3-2-167) iti tAcCIliko rapratyayaH . A. ‘drutavigamitaviprayogacihnAmapi tanayAM nfpatiH padapraRamrAm .’ nEzaDe 4. 18. 9. ‘poradupaDAt’ (3-1-98) iti yat . 10. ‘duraH zatvaRatvayorupasargatvapratizeDaH—’ (vA . 1-4-60) iti vacanAnna Ratvam . B. ‘naMnamyamAnAH Paladitsayeva cakASire tatra latA vilolAH ..’ Ba . kA . 2. 25. 1. ‘vA lyapi’ (6-4-38) iti anunAsikalopavikalpaH . anunAsikalopapakze ‘hrasvasya piti—’ (6-1-71) iti tuk . 2. ‘lyapi laGupUrvAt’ (6-4-56) iti RerayAdeSaH . 3. ‘ciRRamulordIrGo'nyatarasyAm’ (6-4-93) iti Ramulpare RO dIrGavikalpaH .
Raya	665	0618	(665) “Raya gatO” (I -BvAdiH -480. saka . sew . Atma .) ‘—rakzaRe ca’ iti mEtreyaH . kzIrasvAmI tu ‘naya—’ iti papAWa . sa pAWaScintyaH . sarvatra RopadeSenEvopalamBAt . nAyakaH-yikA, nAyakaH-yikA, ninayizakaH-zikA, nAnayakaH-yikA ; A nayitaH , 4 praRayamAnaH, ityAdIni sarvARyapi rUpARi BOvAdikacayativat (502) jYeyAni . A. ‘pratayya kiYcinnayito gfhAntikaM dadarSa DanyaH sa dayAlumISvaram .’ DA . kA . 1. 62. 4. ‘upasargAdasamAse'pi RopadeSasya’ (8-4-14) iti Ratvam .
Rala	666	0618	(666) “Rala ganDe” (I -BvAdiH -838. aka . sew . para .) jvalAdiH . ‘—banDane’ iti kASyapaH . ganDaH = hiMsanaM vAsanA va . nAlakaH-likA, praRAlakaH-likA, ninalizakaH-zikA, nAnalakaH-likA ; ityAdIni sarvARyapi rUpARi BOvAdikacalativat (510) jYeyAni . GawAdi - [Page0619+ 26] kAryaM tu nAsya BavatIti viSezaH . 1 nalaH , 2 nAlaH , 3 nalaH . 1. SatrUn nalati = baDnAtIti nalaH = nfpativiSezaH . kartari pacAdyac . 2. ‘halaSca’ (3-3-121) iti saMjYAyAM GaY . nAlaH = bisatantuH . 3. nalyate iti nalaH = ganDaviSezaH . [naladam = lAmajjakam .]
RaSa	667	0619	(667) “RaSa adarSane” (IV -divAdiH -1194. aka . sew . para .) raDAdiH . nASakaH-SikA, nASakaH-SikA , 4 ninaSizakaH-zikA - 5 ninaNkzakaH-kzikA, nAnaSakaH-SikA ; 6 naSitA-trI-pranaMzwA-zwrI, nASayitA-trI, ninaSizitA-trI-ninaNkzitA-trI, nAnaSitA-trI ; naSyan - A praRaSyan-ntI, nASayan 7 -ntI, ninaSizan-ninaNkzan-ntI; - - naSizyan - 8 pranaNkzyan-ntI-tI, nASayizyan-ntI-tI, ninaSizizyan, ninaNkzizyan-ntI-tI; - - — — — nAnaSyamAnaH, nAnaSizyamARaH ; 9 pranaw-pranak-praRaSO-praRaSaH; — — - - [Page0620+ 27] 1 pranazwam - A pranazwaH-nazwavAn, praRASitaH, ninaSizitaH, ninaNkzitaH-nAnaSitaH, tavAn ; naSaH , 2 vinASI , B kftanASI , 3 vinASakaH , 4 naSvaraH C -naSvarI, nASaH , 5 citavinASanaH-vittanASanaH-ninaNkzuH, nAnaSaH ; naSitavyam-naMzwavyam, nASayitavyam, ninaSizitavyam-ninaNkzitavyam, nAnaSitavyam ; naSanIyam, nASanIyam, ninaSizaRIyam, ninaNkzaRIyam, nAnaSanIyam ; nASyam, nASyam, ninaSizyam-ninaNkzyam, nAnaSyam ; IzannaSaH-durnaSaH-sunaSaH , 6 dURASaH; — - - naSyamAnaH, nASyamAnaH, ninaSizyamARaH-ninaNkzyamARaH, nAnaSyamAnaH ; nASaH, nASaH, ninaSizaH-ninaNkzaH, nAnaSaH ; naSitum-naMzwum, nASayitum, ninaSizitum-ninaNkzitum, nAnaSitum ; nazwiH 7 jIvanak, nASanA, ninaSizA-ninaNkzA, nAnaSA ; [Page0621+ 26] naSanam, nASanam, ninaSizaRam-ninaNkzaRam, nAnaSanam ; naSitvA-naMzwvA - 1 nazwvA, nASayitvA, ninaSizitvA, ninaNkzitvA, nAnaSitvA ; praRaSya, praRASya, praRinaSizya-praRinaNkzya, praRAnaSya ; 2 ajakanASaM [nazwaH], vidyutpraRASaM [nazwaH] , 3 jIvanASaM A [nazwaH] , nASam 2, naSitvA-naMzwvA-nazwvA -2, nASam 2, nASayitvA 2, ninaSizam 2 -ninaSizam 2 -ninNkzam 2, ninaSizitvA 2 -ninaNkzitvA 2, nAnaSam 2 ; nAnaSitvA 2. 4. ‘raDAdiByaSca’ (7-2-45) iti valAderArDaDAtukasyewo vEkalpikatvAt iwpakze rUpam . evam iwpakze sannante sarvatra jYeyam . 5. iqaBAvapakze, ‘masjinaSorJali’ (7-1-60) iti numAgame, ‘vraSca—’ (8-2-36) ityAdinA SakArasya zatve, ‘zaQoH kaH si’ (8-2-41) iti katve, ‘naScA - padAntasya Jali’ (8-3-24.) ityanusvAre, ‘iRkoH’ (8-3-57) iti sanaH sakArasya zatve, ‘anusvArasya yayi—’ (8-4-58) iti parasavarRe ca rUpam . evam iqaBAvapakze sannante prakriyA sarvatra boDyA . 6. raDAditvAdiqvikalpaH . iqaBAvapakze, ‘naSeH zAntasya’ (8-4-36) iti Ratva - nizeDaH . evaM tavyadAdizvapi jYeyam . A. ‘praRaSyannapi nASaknodatyetuM bARagocaram .’ Ba . kA . 9. 134. 7. ‘buDayuDanaSajaneNprudrusruByo ReH’ (1-3-86) iti RyantAt Satfpratyaya eva Bavati . na tvAtmanepadaM SAnac . 8. ‘naSeH zAntasya’ (8-4-36) ityatra antagrahaRasAmarTyAt BUtapUrvazakArAntasyApi prahaRamiti, RatvamatrApi na . 9. kvipi, ‘vraSca—’ (8-2-36) iti zatve, ‘naServA’ (8-2-63) iti kutvavikalpaH . BUtapUrvagatyA zakArAntatvAt RatvaM na . 1. valAderArDaDAtukasya ‘raDAdiByaSca’ (7-2-45) itIqvikalpanAt nizWAyAm, ‘yasya viBAzA’ (7-2-15) itIRRizeDaH . A. ‘vidyutpraRASaM sa varaM pranazwo yadvorDvaSozaM tfRavadviSuzkaH .’ Ba . kA . 3. 14. 2. ‘supyajAtO—’ (3-2-78) iti tAcCIlye RiniH . B. ‘kurmaSca jIvite budDiM Dik tfzRAM kftanASinAm ..’ Ba . kA . 18. 32. ( mallinATasammatapAWAnusAreRa RinipratyayAntatayA liKitam . ) 3. ‘nindahiMsakliSaKAdavinASa—’ (3-2-146) ityAdinA tacCIlatadDarmatatsADu - kArizu vuY . akAdeSaH . 4. ‘iRnaSiji—’ (3-2-163) iti tacCIlAdizu kartfzu kvarap . striyAM ‘wiqQA—’ (4-1-15) iti NIp . C. ‘radDAraye so'yamanaSvarAya tfpyanmanA dfptajanadruhe'smE .’ DA . kA . 2. 64. 5. cittaM vinASayatIti, vittaM nASayatIti ca cittavinASanaH, vittanASanaH . nandyAditvAt (3-1-134) RyantAt kartari lyuH . karmaRyaRo'pavAdaH . 6. duHKena nASayitavyaH = dURASaH . ‘Izat—’ (3-3-126) ityAdinA RyantAt Kal . ‘duro dASanASadaBaDyezu uttvam, uttarapadAdeH zwutvaM ca’ (vA . 6-3-109) iti vacanena upasargAntyasyotvam, savarRadIrGaH, uttarapadAdeH zwutvaM ca . 7. jIvo naSyatIti, jIvaM nASayati, iti vA jIvanak = AhutiviSezaH . bAhulakAdatra striyAm arTaviSeze kvipa upapattiH . 1. ‘raDAdiByaSca’ (7-2-45) itIqvikalpaH . iwpakze naSitvA iti rUpam . iqaBAvapakze ‘masjinaSorJali’ (7-1-60) iti numi, naMzwvA iti rUpam . ‘jAntanaSAM viBAzA’ (6-4-32) iti ktvAyAM nakArasya vikalpena lope nazwvA iti rUpam .] 2. ‘upamAne karmaRi ca’ (3-4-45) iti Ramul . ‘kazAdizu yaTAviDyanuprayogaH’ (3-4-46) iti Ramulantasya DAtoH anuprayogaH . ajakaSva nazwa ityarTaH . vidyutpraRASaM nazwaH ityatrApyevameva . 3. ‘kartrorjIvapuruzayornaSivahoH’ (3-4-43) iti Ramul . ‘kazAdizu—’ (3-4-46) iti anuprayogaH . jIvo naSyatItyarTaH . A. ‘cakampe'tIva cukroSa jIvanASaM nanASa ca ..’ Ba . kA . 14. 31.
Rasa	668	0621	(668) “Rasa kOwilye” (I -BvAdiH -627. aka . sew . Atma .) ‘SabdArTe nAsate nAseH, kOwilye nasate naseH ..’ ( Slo . 184) iti devaH . nAsakaH-sikA, nAsakaH-sikA, ninasizakaH-zikA, nAnasakaH-sikA ; 4 vinaH-vinasO-vinasaH , B nasitaH, ityAdIni sarvARyapi rUpARi BOvAdika - RaBativat (661) jYeyAni . 4. kvipi soH rutvavisargayoH rUpam . ‘atvasantasya cADAtoH’ (6-4-14) ityatra ‘aDAtoH’ ityuktatvAt na dIrGaH . B. ‘nAsotTarAsalasitAn nasitena dAmnA sUto yayAma samarAByasitAMsturaNgAn ..’ DA . kA . 1. 79.
Raha	669	0621	(669) “Raha banDane” (IV -divAdiH -1166. saka . ani . uBa .) nAhakaH-hikA, nAhakaH-hikA , 5 ninatsakaH-tsikA, nAnahakaH-hikA ; [Page0622+ 27] 1 nadDA-dDrI, nAhayitA-trI, ninatsitA-trI, nAnahitA-trI ; 2 nahyan-ntI, nAhayan-ntI, ninatsan-ntI; - - natsyan-ntI-tI, nAhayizyan-ntI-tI, ninatsizyan-ntI-tI; - - nahyamAnaH, nAhayamAnaH, ninatsamAnaH, nAnahyamAna ; natsyamAnaH, nAhayizyamARaH, ninatsizyamARaH, nAnahizyamARa ; 3 upAnat-upAnad-upAnahO-upAnahaH, prARat-prARad-prARahO-prARahaH; - - apinadDam - 4 pinadDaH - A sunadDam-nadDavAn, nAhitaH, ninatsitaH, nAnahitaH-tavAn ; nahaH, praRAhI, nAhaH, ninatsuH, nAnaha ; nadDavyam, nAhayitavyam, ninatsitavyam, nAnahitavyam ; nahanIyam, nAhanIyam, ninatsanIyam, nAnahanIyam ; nAhyam, nAhyam, ninatsyam, nAnahmam ; IzannahaH-durnahaH-sunahaH; — — - - nahyamAnaH, nAhyamAnaH, ninatsyamAnaH, nAnahyamAnaH ; nAhaH, saMnAhaH-pariRAhaH - 5 parIRAhaH, nAhaH, ninatsaH, nAnahaH ; nadDum, nAhayitum, ninatsitum, nAnahitum ; nadDiH, nAhanA, ninatsizA, nAnahA ; nahanam , 6 praRinahanam-praninahanam, nAhanam, ninatsanam, nAnahanam ; nadDvA, nAhayitvA, ninatsitvA, nAnahitvA ; [Page0623+ 23] praRahya - A pinahya, praRahya, praRAhya, praRinatsya, praRAnahya ; nAham 2, nadDavA 2, nAham 2, nAhayitvA 2, ninatsam 2 ninatsitvA 2, nAnaham 2 ; nAnahitvA 2. 5. ‘Ro naH’ (6-1-65) iti natve, DAtoranudAttatvAt sana iRRizeDe, ‘naho DaH’ (8-2-34) iti hakArasya DakAre, ‘Kari ca’ (8-4-55) iti cartve ca rUpam . evaM sannante sarvatra prakriyA boDyA . 1. ‘ekAca upadeSe'nudAttAt’ (7-2-10) itIRRizeDe, DatvacartvayoSca rUpam . evaM tavyadAdizvapi boDyam . 2. ‘divAdiByaH—’ (3-1-69) iti Syan vikaraRapratyayaH . 3. upanahyate = baDyate iti upAnat = pAdukA’ SikyaviSezaSca . ‘nahivfti—’ (6-3-116) iti kvibante parataH pUrvapadasya dIrGo Bavati . evaM prARat ityatrApi . RatvaM prARadityatrADikamiti viSezaH . 4. ‘vazwi BAgurirallopamavApyorupasargayoH . ApaM cEva halantAnAM yaTA vAcA niSA diSA ..’ iti vacanAt apiSabdaGawakA - kArasya lopaH . A. ‘tanmfzyamARAstvaTa SucyadaNgakA BUtyAH sunadDaM bahuraktamaMSukam .’ DA . kA . 2. 61. 5. ‘upasargasya GaYyamanuzye bahulam’ (6-3-122) iti pUrvapadasya dIrGaH . Ratvam . 6. ‘Seze viBAzA'kaKAdAvazAnta upadeSe’ (8-4-18) iti Ratvam . A. ‘dfzwvorRuvAnAn kakuBo balOGAn vitatya SArNgaM kavacaM pinahya .’ Ba . kA . 3. 47.
RAsf	670	0623	(670) “RAsf Sabde” (I -BvAdiH -625. aka . sew . Atma .) ‘SabdArTe nAsate nAseH, kOwilye nasate naseH ..’ ( Slo . 184) iti devaH . nAsakaH-sikA, nAsakaH-sikA, ninAsizakaH-zikA, nAnAsakaH-sikA ; 1 nAsA , B ityAdIni sarvARyapi rUpARi BOvAdikakAsativat (188) jYeyAni . 1. ‘guroSca halaH’ (3-3-103) ityakArapratyayaH striyAm . B. ‘nAsotTarAsalasitAnnasitena dAmnA sUto yayAma samarAByasitAn turaNgAn ..’ DA . kA . 1. 79.
Rikza	671	0623	(671) “Rikza cumbane” (I -BvAdiH -659. saka . sew . para .) cumbanam = vaktrasaMyogaH iti kzIrasvAmI . 2 pranikzakaH-praRikzakaH, nikzakaH-kzikA, ninikzizakaH-zikA, nenikzakaH-kzikA ; nikzitA-trI, nikzayitA-trI, ninikzizitA-trI, nenikzitA-trI ; C nikzan-ntI, nikzayan-ntI, ninikzizan-ntI; - - 3 niw-nikzO-nikzaH; ityAdIni sarvARyapi rUpARi BOvAdikacillativat (528) jYeyAni . 2. ‘vA niMsanikzanindAm’ (8-4-33) iti upasargasTAnnimittAt parasya kftpratyaya - parakasya nikzateH nakArasya RatvavikalpaH . tiNante tu ‘kftyacaH’ (8-4-29) iti nityaM Ratvameva . C. ‘ukzannenaM mandahAsena rakzan viSvannikzan vallavIstfkzitAGAH ..’ DA . kA . 1. 83. 3. ‘skoH—’ (8-2-29) iti kalope, zakArasya jaStvacartvayo rUpam .
Riji	672	0623	(672) “Riji SudDO” (II -adAdiH -1026. saka . sew . Atma .) 4 niYjakaH-YjikA, niYjakaH-YjikA, niniYjizakaH-zikA , 5 neniYjakaH-YjikA ; niYjitA-trI, niYjayitA-trI, niniYjizitA-trI, neniYjitA-trI ; [Page0624+ 22] — niYjayan-ntI, niYjayizyan-ntI-tI; — - - 1 niYjAnaH, niYjayamAnaH, niniYjizamARaH, neniYjyamAnaH ; niYjizyamARaH, niYjayizyamARaH, niniYjizizyamARaH, neniYjizyamARaH ; 2 praRin-praRiYjO-praRiYjaH; — — - - niYjitam-taH, niYjitaH, niniYjizitaH, neniYjitaH-tavAn ; niYjaH, niYjaH , 3 natacittaniYjI , A niniYjizuH, neniYjaH ; niYjitavyam, niYjayitavyam, niniYjizitavyam, neniYjitavyam ; niYjanIyam, niYjanIyam, niniYjizaRIyam, neniYjanIyam ; 4 niYjyam, niYjyam, niniYjizyam, neniYjyam ; IzanniYjaH-durniYjaH-suniYjaH; — — - - niYjyamAnaH, niYjyamAnaH, niniYjizyamARaH, neniYjyamAnaH ; niYjaH niYjaH, niniYjizaH neniYjaH ; niYjitum, niYjayitum, niniYjizitum, neniYjitum ; 5 niYjA, niYjanA, niniYjizA, neniYjA ; niYjanam, niYjanam, niniYjizaRam, neniYjanam ; niYjitvA, niYjayitvA, niniYjizitvA, neniYjitvA ; praRiYjya, praRiYjya, praRiniYjizya, praReniYjya ; niYjam 2, niYjitvA 2, niYjam 2, niYjayitvA 2, niniYjizam 2, niniYjizitvA 2, neniYjam 2 ; neniYjitvA 2. [Page0625+ 27] 4. ‘idito num DAtoH’ (7-1-58) iti num . evaM sarvatra jYeyam . ‘Ro naH’ (6-1-65) iti natvam . 5. ‘guRo yaNlukoH’ (7-4-82) iti aByAsasya guRaH . evaM yaNante sarvatra jYeyam . 1. vikaraRapratyayasya SapaH ‘adipraBftiByaH SapaH’ (2-4-72) iti luk . 2. jakArasya saMyogAntalopaH . iditvAnnalopo na . 3. ‘supyajAtO—’ (3-2-78) iti RyantAt tAcCIlye RiniH . A. ‘svIyEScakaMse kaSanIyakAsI ramozWaniMsI natacittaniYjI ..’ DA . kA . 2. 45. 4. ‘cajoH ku GiRRyatoH’ (7-3-52) ityatra, ‘nizWAyAmaniwa iti vaktavyam’ ( vA . 7-3-52) iti vacanAt, asya ca DAtoH nizWAyAM sewtvAt kutvaM na . evaM GaYante'pi jYeyam . 5. ‘guroSca halaH’ (3-3-103) iti striyAmakArapratyayaH . wAp .
Rijir	673	0625	(673) “Rijir SOcapozaRayoH” (III -juhotyAdiH -1093. saka . ani . uBa .) ‘niNkte, nenekti nenikte SOce'rTe pozaRe taTA ..’ ( Slo . 63) iti devaH . nejakaH - 1 nirRejakaH-jikA, nejakaH-jikA , 2 ninikzakaH-kzikA, nenijakaH-jikA ; 3 nektA-trI, nejayitA-trI, ninikzitA-trI , 4 praRenijitA-trI ; 5 nenijat A -tI, nejayan-ntI, ninikzan-ntI; - - nekzyan-ntI-tI, nejayizyan-ntI-tI, ninikzizyan-ntI-tI; - - nenijAnaH, nejayamAnaH, ninikzamARaH, nenijyamAnaH ; nekzyamARaH, nejayizyamARaH, ninikzizyamARaH, nenijizyamARaH ; sunik-sunig-sunijO-sunijaH; — - - niktam-ktaH-ktavAn, nejitaH, ninikzitaH, nenijitaH-tavAn ; 6 nijaH, nejaH, ninikzuH, nenijaH ; nektavyam, nejayitavyam, ninikzitavyam, nenijitavyam ; nejanIyam, nejanIyam, ninikzaRIyam, nenijanIyam ; [Page0626+ 26] 1 negyam, nejyam, ninikzyam, nenijyam ; IzannejaH-durnejaH-sunejaH; — - - nijyamAnaH, nejyamAnaH, ninikzyamARaH, nenijyamAnaH ; negaH, nejaH, ninikzaH, nenijaH ; nektum, nejayitum, ninikzitum, nenijitum ; niktiH, nejanA, ninikzA, nenijA ; nejanam, nejanam, ninikzaRam nenijanam ; niktvA, nejayitvA, ninikzitvA, nenijitvA ; praRijya, praRejya, praRinikzya, praRenijya ; nejam 2, niktvA 2, nejam 2, nejayitvA 2, ninikzam 2, ninikzitvA 2, nenijam 2 ; nenijitvA 2. 1. ‘upasargAdasamAse'pi RopadeSasya’ (8-4-14) iti DAtunakArasya RakAraH . ‘nijir—’ iti DAtupradIpAdisammate kvAcitkapAWe tu RatvasyAprasaktiriti jYeyam . ‘nirRejakaH syAd rajakaH—’ ityamaraH . 2. asya DAtoranudAttatveneqaBAve, ‘halantAcca’ (1-2-10) iti sanaH kittvAt laGUpaDa - guRo na . ‘kuhoScuH’ (7-4-62) iti kutve, ‘AdeSapratyayayoH’ (8-3-59) iti zatve, ‘Kari ca’ (8-4-55) iti cartvam . evaM sannante sarvatra prakriyA jYeyA . 3. ‘ekAca upadeSe'nudAttAt’ (7-2-10) itIRRizeDaH . evaM valAdyArDaDAtuke sarvatra jYeyam . kiti pratyaye parataH ktAdO guRABAvo'pi boDyaH . 4. ‘uBO sAByAsasya’ (8-4-21) iti liNgena, ‘pUrvatrAsidDIyamadvirvacane’ (pari . 127) ityasyAnityatvAt pUrvaM dvitve, aByAsaGawakasyEva nakArasya RatvaM jYeyam . 5. vikaraRapratyayasya SapaH, ‘juhotyAdiByaH SluH’ (2-4-75) iti SlO, ‘SlO’ (6-1-10) iti dvitve, ‘nijAM trayARAM guRaHSlO’ (7-4-75) ityaByAsasya guRaH . ‘nAByastAcCatuH’ (7-1-78) iti numnizeDaH . evam, nenijAnaH ityatrApi guRo boDyaH . A. ‘praRenijadBirmatimarTatattvaM suvevijAnEryaduBiH sa vizRuH .’ DA . kA . 2. 55. 6. ‘igupaDajYA—’ (3-1-135) iti kartari kapratyayaH . kittvAnna guRaH . 1. asya DAtornizWAyAmaniwtvAt, ‘cajoH kuGiRRyatoH’ (7-3-52) iti kutvam . evaM GaYante'pi jakArasya kutvena gakAro jYeyaH .
Ridi	674	0626	(674) “Ridi kutsAyAm” (I -BvAdiH -66. saka . sew . para .) ‘kutsAyAM sannikarze vA, kutsAmAtre tu nindati ..’ ( Slo 114) iti devaH . 2 praRindakaH-pranindakaH-ndikA, nindakaH-ndikA, ninindizakaH-zikA , nenindakaH-ndikA; ninditA-trI, nindayitA-trI, ninindizitA-trI , neninditA-trI; ninditam-taH-tavAn , 3 nindakaH A , ityAdInisarvARyapi rUpARi BOvAdika, jinvativat (604) jYeyAni . 2. ‘vA niMsanikzanindAm’ (8-4-33) iti kftpratyayaparakaDAtusambanDinakArasya RatvaM vikalpena Bavati . 3. ‘nindahiMsakliSaKAda—’ (3-2-146) ityAdinA tacCIlAdipu kartfzu vuY . akAdeSaH . A. ‘nindako rajanimmanyaM divasaM kleSako niSAm .’ Ba . kA . 7. 13.
Ridf	675	0626	(675) “Ridf kutsAsannikarzayoH” (I -BvAdiH -871. saka . sew . uBa .) ‘pratyekaM nidinedyoH stAM nedate nedatItyuBe . kutsAyAM sannikarze vA, kutsAmAtre tu nindati ..’ ( Slo . 114) iti devaH . praRedakaH-dikA, nedakaH-dikAH, ninidizakaH-ninedizakaH-zikA nenidakaH-dikA ; neditA-trI, nedayitA, trI ninidizitA-ninedizitA-trI, neniditA-trI ; [Page0627+ 24] A nidyamAnaH, ityAdIni sarvARyapi rUpARi BOvAdikakiwativat (190) jYeyAni . asya DAtorUBayapaditvAt nedamAnaH, nedayamAnaH, ninidizamARaH , ninedizamARaH, nedizyamARaH, ninidizizyagARaH-ninedizizyamARaH; iti SAnajantAni rUpARyaDikAnIti viSezaH . A. ‘nityaM pramohAmiditorumedEH prameDitA sadBiranidyamAnEH .’ DA . kA . 2. 26.
Rila	676	0627	(676) “Rila gahane” (VI -tudAdiH -1360. aka . sew . para .) nelakaH-praRelakaH-likA, nelakaH-likA, ninilizakaH-ninelizakaH-zikA , nenilakaH-likA ; B nilitam-taH-tavAn, ityAdIni sarvARyapi rUpARi tOdAdikakilativat (193) jYeyAni . B. ‘bilaSayapratimErnilite pure sa hi suhftsu hilan acarat suKam .’ DA . kA . 2. 79.
Rivi	677	0627	(677) “Rivi secane” (I -BvAdiH -590. saka . sew . para .) ‘sevane’ iti taraNgiRyAm . ‘sraMsane’ iti mEtreyaH . praRinvakaH - C ninvakaH-nvikA, ninvakaH-nvikA, nininvizakaH-zikA , neninvakaH-nvikA; ityAdIni sarvARyapi rUpARi BOvAdikajinvativat (604) jYeyAni . C. ‘viSvenvitaM sraNmaDupinvitANgakaM minvantamuccEH kfpayEva ninvakAn .’ DA . kA . 1. 75.
RiSa	678	0627	(678) “RiSa samADO” (I -BvAdiH -722. aka . sew . para .) praReSakaH-SikA, neSakaH-SikA, niniSizakaH-nineSizakaH-zikA , neniSakaH-SikA, ityAdIni sarvARyapi rUpARi BOvAdikakiwativat (190) jYeyAni . niw-niSO-niSaH, niSA , 1 ityasyADikAni rUpARIti viSezaH . 1. ‘sampadAdiByaH kvip’ (vA . 3-3-94) iti BAve striyAM kvip . ‘ApaM cEva halantAnAM yaTA vAcA niSA diSA ..’ iti vacanena wApi niSA iti Bavati .
